"country","asin","sales_rank","daily_units","price","stars","reviews","insert_date","rank_small"
"美国","B076KFB4XX","156","46","49.99","4.7","929","2019-12-04","6"
"美国","B072JT9WXX","73","91","41.31","4.7","826","2019-12-04","4"
"美国","B073Q6KLXX","44","178","59.99","4.7","845","2019-12-04","2"
"美国","B01M1L6OXX","107","73","59.99","4.6","1592","2019-12-04","5"
"美国","B01MTZ4JXX","51","92","39.99","4.2","1073","2019-12-04","3"
"美国","B01F543PXX","41","111","59.99","4.5","2520","2019-12-04","1"
"美国","B01M29YGXX","4306","5","42.99","4.4","134","2019-12-04","132"
"美国","B077ZRP3XX","420","28","35.99","4.3","378","2019-12-04","17"
"美国","B07QBPSQXX","32765","4","24.99","4.9","23","2019-12-04","43"
"美国","B07QBPTNXX","42150","3","30.99","4.9","23","2019-12-04","55"
"美国","B07QLPG6XX","341791","0","58.59","4.5","25","2019-12-04","350"
"美国","B07QPR1PXX","156252","0","38.58","4.5","25","2019-12-04","186"
"美国","B07QLPG8XX","34671","5","34.99","4.5","25","2019-12-04","47"
"美国","B07S16PZXX","291823","0","-1","4.8","17","2019-12-04","891"
"美国","B07S291NXX","227999","0","8.99","4.8","17","2019-12-04","718"
"美国","B07S4HN2XX","75247","0","6.99","5.0","2","2019-12-04","-1"
"美国","B07QW51WXX","186455","0","11.99","4.2","12","2019-12-04","-1"
"美国","B07QZBDQXX","143181","0","11.99","4.2","12","2019-12-04","-1"
"美国","B07TB3QWXX","129131","0","10.99","4.3","3","2019-12-04","-1"
"美国","B07TB311XX","86416","0","10.99","4.3","3","2019-12-04","-1"
"美国","B07QV4QTXX","235801","0","8.99","3.8","22","2019-12-04","5873"
"美国","B07R1HZVXX","115711","0","8.99","3.8","22","2019-12-04","2864"
"美国","B07QV4S8XX","50159","0","8.99","3.8","22","2019-12-04","1043"
"美国","B07QY6R8XX","102484","0","8.99","3.8","22","2019-12-04","2524"
"美国","B07R2KP9XX","104131","0","8.99","3.8","22","2019-12-04","2570"
"美国","B07QFR2XXX","7558","3","22.99","4.9","19","2019-12-04","54"
"日本","B07R8XZPXX","41898","-1","3080.0","4.5","8","2019-12-04","545"
"日本","B07R5RLPXX","24836","-1","2680.0","4.5","8","2019-12-04","312"
"日本","B07VNCB3XX","5037","-1","2480.0","4.5","8","2019-12-04","65"
"日本","B07VPBDCXX","-1","-1","11800.0","4.5","8","2019-12-04","-1"
"日本","B07RB45KXX","89801","-1","3080.0","4.5","8","2019-12-04","1283"
"日本","B07RB45XXX","86267","-1","3080.0","4.5","8","2019-12-04","1236"
"加拿大","B078NT86XX","308","30","36.99","4.1","37","2019-12-04","20"
"加拿大","B078NTCXXX","14776","1","-1","4.1","37","2019-12-04","385"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-04","-1"
"美国","B07FNMKFXX","100108","0","-1","4.1","4","2019-12-04","-1"
"美国","B07FNPP7XX","5783","1","38.99","4.2","14","2019-12-04","171"
"美国","B07FNP5XXX","9124","2","33.99","4.2","14","2019-12-04","251"
"美国","B07DJ3B1XX","58195","0","-1","4.7","85","2019-12-04","1166"
"美国","B07DJ32VXX","1938","8","45.99","4.3","378","2019-12-04","69"
"美国","B07TYV11XX","9035","1","46.99","4.7","85","2019-12-04","247"
"美国","B07TSH3BXX","5521","5","45.99","4.7","85","2019-12-04","166"
"美国","B07VMXD6XX","16057","0","29.99","4.3","378","2019-12-04","394"
"美国","B07PSGNTXX","3181","6","29.99","4.3","378","2019-12-04","95"
"美国","B07DJ4ZGXX","946","11","36.99","4.3","378","2019-12-04","39"
"美国","B07DJ429XX","753","16","36.99","4.3","378","2019-12-04","31"
"美国","B07Y4ZTBXX","1662","9","36.99","4.3","378","2019-12-04","59"
"美国","B07DJ3WCXX","664","16","37.99","4.3","378","2019-12-04","25"
"美国","B078NVL7XX","642","17","32.99","4.3","378","2019-12-04","24"
"美国","B07KF8L7XX","388","22","33.99","4.3","378","2019-12-04","13"
"美国","B077ZRP3XX","420","28","35.99","4.3","378","2019-12-04","17"
"日本","B07X9LFKXX","10985","-1","4280.0","4.4","6","2019-12-04","139"
"日本","B07XCMZ1XX","5033","-1","3580.0","4.4","6","2019-12-04","64"
"日本","B07D8RK7XX","14787","-1","-1","3.9","32","2019-12-04","20"
"加拿大","B072XDH9XX","14827","1","-1","3.5","20","2019-12-04","42"
"加拿大","B072LW84XX","248","22","119.99","4.3","34","2019-12-04","1"
"加拿大","B072PRCLXX","13296","1","-1","2.5","20","2019-12-04","37"
"加拿大","B074M715XX","16308","1","-1","4.2","128","2019-12-04","415"
"加拿大","B074M766XX","535","17","47.99","4.2","128","2019-12-04","31"
"加拿大","B074M6KGXX","183","40","38.99","4.2","128","2019-12-04","13"
"加拿大","B072LW5WXX","15476","1","-1","3.9","16","2019-12-04","399"
"加拿大","B072J9CLXX","12303","1","-1","3.8","31","2019-12-04","329"
"加拿大","B072FPR1XX","14662","1","-1","4.1","16","2019-12-04","381"
"加拿大","B07175FDXX","16235","1","-1","4.0","6","2019-12-04","414"
"美国","B07PPGQZXX","43819","0","89.99","4.1","43","2019-12-04","695"
"美国","B07PN9S8XX","50490","0","89.99","4.1","43","2019-12-04","798"
"美国","B07PQLD9XX","10699","2","84.99","4.1","43","2019-12-04","228"
"美国","B07PRL2MXX","13803","1","69.99","4.1","43","2019-12-04","271"
"美国","B07TS5LSXX","6060","1","64.99","4.1","43","2019-12-04","145"
"美国","B071FH4HXX","3894","5","64.99","4.1","43","2019-12-04","106"
"美国","B07WMMMDXX","83307","0","-1","4.1","45","2019-12-04","450"
"美国","B07WNT69XX","64534","0","49.99","3.1","6","2019-12-04","997"
"美国","B07WJYSSXX","1987","8","67.99","4.1","45","2019-12-04","17"
"美国","B07WYXSMXX","35826","0","-1","4.1","45","2019-12-04","573"
"日本","B07R7PRDXX","10151","-1","7899.0","3.7","4","2019-12-04","44"
"日本","B07R9XMRXX","5019","-1","7999.0","4.0","6","2019-12-04","18"
"日本","B07WCSYQXX","18513","-1","-1","1.0","3","2019-12-04","92"
"日本","B07R8TS8XX","18715","-1","6299.0","2.0","1","2019-12-04","100"
"加拿大","B071NTQRXX","10704","1","-1","3.7","119","2019-12-04","32"
"加拿大","B071L7RYXX","13494","1","-1","3.7","119","2019-12-04","38"
"加拿大","B0748DQ4XX","6376","3","-1","3.7","119","2019-12-04","20"
"加拿大","B07HSTK9XX","18352","0","-1","3.9","147","2019-12-04","451"
"加拿大","B071RZWGXX","20396","0","-1","3.9","147","2019-12-04","494"
"加拿大","B071S19TXX","18327","0","-1","3.9","147","2019-12-04","449"
"加拿大","B072BP12XX","1704","10","45.99","3.9","147","2019-12-04","69"
"美国","B07JXYLXXX","2376","8","59.99","4.2","24","2019-12-04","69"
"美国","B07JD8ZHXX","87575","0","-1","3.8","22","2019-12-04","298"
"美国","B07HNJZDXX","86951","0","-1","3.9","63","2019-12-04","462"
"美国","B07JW2WSXX","82976","0","-1","3.9","63","2019-12-04","446"
"美国","B07J4S5DXX","39773","0","-1","4.7","31","2019-12-04","850"
"美国","B07JXYSLXX","83032","0","-1","4.4","30","2019-12-04","1587"
"美国","B07PX249XX","92318","0","-1","4.7","22","2019-12-04","305"
"美国","B07NRMHCXX","74540","0","15.99","4.7","22","2019-12-04","260"
"美国","B07Q2BHCXX","13243","0","8.99","4.7","22","2019-12-04","78"
"美国","B07NRMHVXX","2572","3","6.59","4.7","22","2019-12-04","20"
"美国","B07JPL8HXX","97080","0","-1","3.9","63","2019-12-04","-1"
"美国","B07JNVGFXX","89131","0","-1","3.9","63","2019-12-04","466"
"美国","B075M4S2XX","7759","2","38.99","4.4","141","2019-12-04","212"
"美国","B075M1F4XX","2477","7","35.99","4.4","141","2019-12-04","80"
"美国","B07G72ZBXX","79799","0","-1","3.6","22","2019-12-04","1533"
"美国","B06ZZRQKXX","3936","6","20.99","3.7","125","2019-12-04","119"
"美国","B06ZZRQLXX","5395","3","25.99","3.7","125","2019-12-04","162"
"日本","B01MXRYKXX","17118","-1","-1","4.1","47","2019-12-04","206"
"日本","B01M3V7XXX","66","-1","1869.0","4.1","47","2019-12-04","2"
"加拿大","B019R84IXX","650","23","95.99","3.3","33","2019-12-04","2"
"加拿大","B06XGYNVXX","11187","1","-1","4.1","719","2019-12-04","304"
"加拿大","B06VTR57XX","496","20","54.99","4.1","719","2019-12-04","28"
"加拿大","B01M8M3EXX","14674","1","-1","4.1","719","2019-12-04","383"
"加拿大","B01M3RWQXX","14993","1","-1","4.1","719","2019-12-04","392"
"加拿大","B01F3DHEXX","98","58","40.99","4.1","719","2019-12-04","5"
"加拿大","B01M3102XX","14140","1","-1","4.1","719","2019-12-04","372"
"美国","B07PQ5XNXX","3403","7","79.99","4.3","48","2019-12-04","95"
"美国","B07PT5WLXX","62644","0","-1","4.3","48","2019-12-04","973"
"美国","B07PR959XX","2440","8","64.99","4.3","48","2019-12-04","70"
"美国","B07S2QGSXX","7791","1","58.99","3.9","63","2019-12-04","73"
"美国","B07RYKZBXX","3168","7","60.99","3.9","63","2019-12-04","40"
"美国","B07MDYLMXX","1647","9","58.99","3.9","63","2019-12-04","28"
"美国","B07JZKP5XX","79896","0","-1","4.0","12","2019-12-04","424"
"美国","B07HNTJ5XX","15353","0","49.99","4.6","164","2019-12-04","375"
"美国","B07HNXVZXX","13323","2","39.99","4.6","164","2019-12-04","168"
"美国","B07HNXPXXX","3964","2","47.99","4.6","164","2019-12-04","87"
"美国","B01N4876XX","15502","0","46.99","4.4","134","2019-12-04","379"
"美国","B01M29YGXX","4306","5","42.99","4.4","134","2019-12-04","132"
"美国","B076KFB4XX","125","47","49.99","4.7","931","2019-12-05","6"
"美国","B072JT9WXX","87","76","59.99","4.7","827","2019-12-05","4"
"美国","B073Q6KLXX","43","105","59.99","4.7","846","2019-12-05","3"
"美国","B01M1L6OXX","104","60","59.99","4.6","1594","2019-12-05","5"
"美国","B01MTZ4JXX","38","95","39.99","4.2","1078","2019-12-05","2"
"美国","B01F543PXX","23","109","59.99","4.5","2522","2019-12-05","1"
"美国","B01M29YGXX","5287","3","42.99","4.4","135","2019-12-05","138"
"美国","B077ZRP3XX","444","24","36.99","4.3","382","2019-12-05","18"
"美国","B07QBPSQXX","27866","3","26.99","4.9","23","2019-12-05","38"
"美国","B07QBPTNXX","35407","3","31.99","4.9","23","2019-12-05","50"
"美国","B07QLPG6XX","139375","0","38.99","4.5","25","2019-12-05","171"
"美国","B07QPR1PXX","119219","0","35.99","4.5","25","2019-12-05","151"
"美国","B07QLPG8XX","30803","3","35.99","4.5","25","2019-12-05","42"
"美国","B07S16PZXX","293000","0","-1","4.8","17","2019-12-05","892"
"美国","B07S291NXX","234782","0","15.99","4.8","17","2019-12-05","728"
"美国","B07S4HN2XX","105471","0","6.99","5.0","2","2019-12-05","-1"
"美国","B07QW51WXX","193501","0","11.99","4.2","12","2019-12-05","-1"
"美国","B07QZBDQXX","164345","0","11.99","4.2","12","2019-12-05","-1"
"美国","B07TB3QWXX","100413","0","18.99","4.4","4","2019-12-05","-1"
"美国","B07TB311XX","101709","0","18.99","4.4","4","2019-12-05","-1"
"美国","B07QV4QTXX","241435","0","8.99","3.8","22","2019-12-05","6011"
"美国","B07R1HZVXX","136940","0","8.99","3.8","22","2019-12-05","3442"
"美国","B07QV4S8XX","47177","0","8.99","3.8","22","2019-12-05","925"
"美国","B07QY6R8XX","91377","0","8.99","3.8","22","2019-12-05","2171"
"美国","B07R2KP9XX","48732","0","8.99","3.8","22","2019-12-05","969"
"美国","B07QFR2XXX","2336","2","22.99","4.9","19","2019-12-05","20"
"日本","B07R8XZPXX","42870","-1","3080.0","4.5","8","2019-12-05","556"
"日本","B07R5RLPXX","25731","-1","2680.0","4.5","8","2019-12-05","321"
"日本","B07VNCB3XX","2655","-1","2480.0","4.5","8","2019-12-05","26"
"日本","B07VPBDCXX","-1","-1","11800.0","4.5","8","2019-12-05","-1"
"日本","B07RB45KXX","89982","-1","3080.0","4.5","8","2019-12-05","1287"
"日本","B07RB45XXX","87387","-1","3080.0","4.5","8","2019-12-05","1250"
"加拿大","B078NT86XX","261","30","36.99","4.1","37","2019-12-05","17"
"加拿大","B078NTCXXX","14564","1","-1","4.1","37","2019-12-05","377"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-05","-1"
"美国","B07FNMKFXX","100816","0","-1","4.1","4","2019-12-05","-1"
"美国","B07FNPP7XX","8465","3","38.99","4.2","14","2019-12-05","206"
"美国","B07FNP5XXX","16524","1","-1","4.2","14","2019-12-05","389"
"美国","B07DJ3B1XX","58042","0","-1","4.7","85","2019-12-05","1130"
"美国","B07DJ32VXX","3730","7","47.99","4.3","384","2019-12-05","107"
"美国","B07TYV11XX","14458","1","46.99","4.7","85","2019-12-05","353"
"美国","B07TSH3BXX","6388","3","45.99","4.7","85","2019-12-05","165"
"美国","B07VMXD6XX","21863","1","29.99","4.3","384","2019-12-05","470"
"美国","B07PSGNTXX","2865","5","29.99","4.3","384","2019-12-05","79"
"美国","B07DJ4ZGXX","1305","13","36.99","4.3","384","2019-12-05","45"
"美国","B07DJ429XX","894","16","36.99","4.3","382","2019-12-05","34"
"美国","B07Y4ZTBXX","1544","9","36.99","4.3","382","2019-12-05","52"
"美国","B07DJ3WCXX","794","18","37.99","4.3","384","2019-12-05","27"
"美国","B078NVL7XX","558","18","32.99","4.3","382","2019-12-05","21"
"美国","B07KF8L7XX","515","26","33.99","4.3","384","2019-12-05","12"
"美国","B077ZRP3XX","444","24","36.99","4.3","384","2019-12-05","18"
"日本","B07X9LFKXX","13111","-1","4280.0","4.4","6","2019-12-05","162"
"日本","B07XCMZ1XX","7227","-1","3580.0","4.4","6","2019-12-05","89"
"日本","B07D8RK7XX","14524","-1","-1","3.9","32","2019-12-05","27"
"加拿大","B072XDH9XX","14698","1","-1","3.5","20","2019-12-05","41"
"加拿大","B072LW84XX","98","35","119.99","4.3","34","2019-12-05","1"
"加拿大","B072PRCLXX","12881","1","-1","2.5","20","2019-12-05","37"
"加拿大","B074M715XX","16379","1","-1","4.2","128","2019-12-05","422"
"加拿大","B074M766XX","701","21","47.99","4.2","128","2019-12-05","36"
"加拿大","B074M6KGXX","137","43","38.99","4.2","128","2019-12-05","9"
"加拿大","B072LW5WXX","15469","1","-1","3.9","16","2019-12-05","405"
"加拿大","B072J9CLXX","12092","1","-1","3.8","31","2019-12-05","324"
"加拿大","B072FPR1XX","14342","1","-1","4.1","16","2019-12-05","372"
"加拿大","B07175FDXX","16300","1","-1","4.0","6","2019-12-05","420"
"美国","B07PPGQZXX","16329","0","89.99","4.1","43","2019-12-05","298"
"美国","B07PN9S8XX","55700","0","89.99","4.1","43","2019-12-05","877"
"美国","B07PQLD9XX","7429","1","84.99","4.1","43","2019-12-05","162"
"美国","B07PRL2MXX","8080","1","69.99","4.1","43","2019-12-05","171"
"美国","B07TS5LSXX","4729","2","59.99","4.1","43","2019-12-05","120"
"美国","B071FH4HXX","3272","4","64.99","4.1","43","2019-12-05","82"
"美国","B07WMMMDXX","84377","0","-1","4.1","46","2019-12-05","451"
"美国","B07WNT69XX","23657","0","49.99","3.1","6","2019-12-05","414"
"美国","B07WJYSSXX","3027","7","67.99","4.1","46","2019-12-05","24"
"美国","B07WYXSMXX","35950","0","-1","4.1","46","2019-12-05","569"
"日本","B07R7PRDXX","12207","-1","7899.0","3.7","4","2019-12-05","53"
"日本","B07R9XMRXX","1708","-1","7899.0","4.0","6","2019-12-05","6"
"日本","B07WCSYQXX","19337","-1","-1","1.0","3","2019-12-05","88"
"日本","B07R8TS8XX","19666","-1","5000.0","2.0","1","2019-12-05","112"
"加拿大","B071NTQRXX","10664","1","-1","3.7","118","2019-12-05","31"
"加拿大","B071L7RYXX","13004","1","-1","3.7","118","2019-12-05","38"
"加拿大","B0748DQ4XX","5827","2","-1","3.7","118","2019-12-05","16"
"加拿大","B07HSTK9XX","18507","0","-1","3.9","147","2019-12-05","456"
"加拿大","B071RZWGXX","20598","0","-1","3.9","147","2019-12-05","498"
"加拿大","B071S19TXX","18575","0","-1","3.9","147","2019-12-05","457"
"加拿大","B072BP12XX","1998","8","45.99","3.9","147","2019-12-05","86"
"美国","B07JXYLXXX","1888","6","59.99","4.2","24","2019-12-05","50"
"美国","B07JD8ZHXX","88427","0","-1","3.8","23","2019-12-05","298"
"美国","B07HNJZDXX","90466","0","-1","3.9","63","2019-12-05","483"
"美国","B07JW2WSXX","83434","0","-1","3.9","63","2019-12-05","444"
"美国","B07J4S5DXX","42751","0","-1","4.7","31","2019-12-05","880"
"美国","B07JXYSLXX","83429","0","-1","4.5","31","2019-12-05","1585"
"美国","B07PX249XX","94518","0","-1","4.7","22","2019-12-05","312"
"美国","B07NRMHCXX","76257","0","14.99","4.7","22","2019-12-05","267"
"美国","B07Q2BHCXX","7882","1","8.99","4.7","22","2019-12-05","64"
"美国","B07NRMHVXX","5019","6","6.59","4.7","22","2019-12-05","37"
"美国","B07JPL8HXX","98088","0","-1","3.9","63","2019-12-05","-1"
"美国","B07JNVGFXX","90619","0","-1","3.9","63","2019-12-05","485"
"美国","B075M4S2XX","7468","2","40.99","4.4","141","2019-12-05","186"
"美国","B075M1F4XX","2561","6","35.99","4.4","141","2019-12-05","72"
"美国","B07G72ZBXX","79350","0","-1","3.6","22","2019-12-05","1500"
"美国","B06ZZRQKXX","3739","4","26.99","3.8","126","2019-12-05","108"
"美国","B06ZZRQLXX","4710","3","27.99","3.8","126","2019-12-05","125"
"日本","B01MXRYKXX","17110","-1","-1","4.0","48","2019-12-05","205"
"日本","B01M3V7XXX","133","-1","1869.0","4.0","48","2019-12-05","3"
"加拿大","B019R84IXX","598","18","-1","3.3","33","2019-12-05","2"
"加拿大","B06XGYNVXX","11297","1","-1","4.1","725","2019-12-05","310"
"加拿大","B06VTR57XX","1174","22","54.99","4.1","725","2019-12-05","57"
"加拿大","B01M8M3EXX","14358","1","-1","4.1","725","2019-12-05","373"
"加拿大","B01M3RWQXX","14794","1","-1","4.1","725","2019-12-05","384"
"加拿大","B01F3DHEXX","167","63","40.99","4.1","725","2019-12-05","13"
"加拿大","B01M3102XX","13731","1","-1","4.1","725","2019-12-05","359"
"美国","B07PQ5XNXX","4474","4","79.99","4.3","49","2019-12-05","111"
"美国","B07PT5WLXX","66710","0","-1","4.3","49","2019-12-05","1045"
"美国","B07PR959XX","2659","6","69.99","4.3","48","2019-12-05","71"
"美国","B07S2QGSXX","9177","2","58.99","3.9","63","2019-12-05","80"
"美国","B07RYKZBXX","2733","5","63.99","3.9","63","2019-12-05","35"
"美国","B07MDYLMXX","3041","9","64.99","3.9","63","2019-12-05","38"
"美国","B07JZKP5XX","79264","0","-1","4.0","12","2019-12-05","421"
"美国","B07HNTJ5XX","15519","1","49.99","4.6","164","2019-12-05","373"
"美国","B07HNXVZXX","8976","1","33.99","4.6","164","2019-12-05","133"
"美国","B07HNXPXXX","6343","4","47.99","4.6","164","2019-12-05","114"
"美国","B01N4876XX","7614","1","46.99","4.4","135","2019-12-05","190"
"美国","B01M29YGXX","5287","3","42.99","4.4","135","2019-12-05","138"
"美国","B076KFB4XX","148","54","49.99","4.7","931","2019-12-06","6"
"美国","B072JT9WXX","44","68","41.31","4.7","829","2019-12-06","3"
"美国","B073Q6KLXX","48","106","59.99","4.7","852","2019-12-06","4"
"美国","B01M1L6OXX","111","61","59.99","4.6","1595","2019-12-06","5"
"美国","B01MTZ4JXX","34","115","39.99","4.2","1080","2019-12-06","2"
"美国","B01F543PXX","24","153","59.99","4.5","2523","2019-12-06","1"
"美国","B01M29YGXX","5244","3","42.99","4.4","135","2019-12-06","136"
"美国","B077ZRP3XX","532","24","36.99","4.3","388","2019-12-06","18"
"美国","B07QBPSQXX","42138","4","27.99","4.9","23","2019-12-06","59"
"美国","B07QBPTNXX","36102","3","31.99","4.9","23","2019-12-06","48"
"美国","B07QLPG6XX","80048","0","38.99","4.5","25","2019-12-06","106"
"美国","B07QPR1PXX","133879","1","32.99","4.5","25","2019-12-06","158"
"美国","B07QLPG8XX","38840","4","36.99","4.5","25","2019-12-06","52"
"美国","B07S16PZXX","294557","0","-1","4.8","17","2019-12-06","897"
"美国","B07S291NXX","240341","0","15.99","4.8","17","2019-12-06","740"
"美国","B07S4HN2XX","132276","0","6.99","5.0","2","2019-12-06","-1"
"美国","B07QW51WXX","198712","0","11.99","4.2","12","2019-12-06","-1"
"美国","B07QZBDQXX","179896","0","11.99","4.2","12","2019-12-06","-1"
"美国","B07TB3QWXX","86807","0","18.99","4.4","4","2019-12-06","-1"
